age,job,marital,education,contact,day_of_week,campaign,previous,poutcome,duration_mins,education_level,job_type,income_level,was_contacted_before,deposited_before,y
39,housemaid,divorced,basic.9y,cellular,thu,1,0,nonexistent,15,low,blue-collar,mid,False,False,yes
38,admin.,married,university.degree,cellular,fri,2,0,nonexistent,3,high,white-collar,mid,False,False,no
57,blue-collar,married,basic.4y,cellular,mon,2,0,nonexistent,1,low,blue-collar,mid,False,False,no
39,unemployed,single,university.degree,telephone,wed,1,0,nonexistent,4,high,unemployed,low,False,False,no
31,admin.,single,university.degree,cellular,tue,2,1,failure,6,high,white-collar,mid,True,False,no
46,services,married,high.school,cellular,thu,4,1,failure,2,mid,blue-collar,mid,True,False,no
41,admin.,married,professional.course,cellular,mon,3,1,failure,9,mid,white-collar,mid,True,False,no
36,admin.,married,high.school,cellular,fri,1,0,nonexistent,3,mid,white-collar,mid,False,False,no
42,admin.,married,university.degree,cellular,fri,3,0,nonexistent,8,high,white-collar,mid,False,False,no
26,blue-collar,single,professional.course,telephone,wed,1,0,nonexistent,3,mid,blue-collar,mid,False,False,no
52,admin.,divorced,university.degree,telephone,tue,2,0,nonexistent,2,high,white-collar,mid,False,False,no
45,blue-collar,married,basic.9y,cellular,tue,1,0,nonexistent,2,low,blue-collar,mid,False,False,no
52,services,married,high.school,cellular,tue,5,0,nonexistent,10,mid,blue-collar,mid,False,False,no
46,admin.,single,university.degree,cellular,mon,2,0,nonexistent,5,high,white-collar,mid,False,False,no
33,admin.,single,university.degree,cellular,wed,2,2,failure,4,high,white-collar,mid,True,False,no
59,blue-collar,married,basic.6y,cellular,thu,2,0,nonexistent,1,low,blue-collar,mid,False,False,no
35,services,single,high.school,cellular,tue,1,0,nonexistent,2,mid,blue-collar,mid,False,False,no
33,technician,single,professional.course,telephone,mon,1,0,nonexistent,20,mid,blue-collar,mid,False,False,no
28,admin.,married,university.degree,telephone,mon,2,0,nonexistent,4,high,white-collar,mid,False,False,no
47,blue-collar,divorced,basic.9y,telephone,fri,3,0,nonexistent,9,low,blue-collar,mid,False,False,no
44,management,divorced,university.degree,telephone,mon,1,0,nonexistent,3,high,white-collar,high,False,False,no
56,blue-collar,married,basic.9y,cellular,fri,2,0,nonexistent,13,low,blue-collar,mid,False,False,no
34,student,single,basic.4y,telephone,thu,1,0,nonexistent,2,low,student,low,False,False,no
25,blue-collar,married,basic.9y,cellular,tue,2,0,nonexistent,10,low,blue-collar,mid,False,False,no
36,blue-collar,married,basic.6y,cellular,tue,1,0,nonexistent,3,low,blue-collar,mid,False,False,no
44,technician,single,university.degree,telephone,wed,1,0,nonexistent,4,high,blue-collar,mid,False,False,no
50,services,married,high.school,telephone,tue,2,0,nonexistent,4,mid,blue-collar,mid,False,False,no
31,admin.,single,high.school,cellular,wed,1,0,nonexistent,2,mid,white-collar,mid,False,False,no
56,retired,married,high.school,telephone,wed,1,0,nonexistent,3,mid,retired,low,False,False,no
34,services,divorced,basic.9y,cellular,mon,3,0,nonexistent,5,low,blue-collar,mid,False,False,no
53,technician,married,professional.course,telephone,tue,1,0,nonexistent,3,mid,blue-collar,mid,False,False,no
40,entrepreneur,married,basic.9y,telephone,thu,3,0,nonexistent,9,low,entrepreneur,high,False,False,no
24,services,single,basic.9y,cellular,fri,4,1,failure,1,low,blue-collar,mid,True,False,no
37,blue-collar,single,professional.course,cellular,mon,5,1,failure,0,mid,blue-collar,mid,True,False,no
38,technician,single,professional.course,cellular,fri,4,0,nonexistent,1,mid,blue-collar,mid,False,False,no
40,technician,married,university.degree,cellular,fri,3,1,failure,2,high,blue-collar,mid,True,False,no
33,admin.,married,university.degree,cellular,thu,1,0,nonexistent,2,high,white-collar,mid,False,False,no
51,management,married,basic.9y,cellular,thu,6,0,nonexistent,1,low,white-collar,high,False,False,no
49,blue-collar,married,high.school,telephone,mon,4,0,nonexistent,9,mid,blue-collar,mid,False,False,no
36,blue-collar,married,basic.9y,cellular,wed,2,0,nonexistent,5,low,blue-collar,mid,False,False,no
30,admin.,single,university.degree,cellular,mon,1,0,nonexistent,2,high,white-collar,mid,False,False,no
27,blue-collar,married,basic.4y,cellular,mon,3,0,nonexistent,1,low,blue-collar,mid,False,False,no
48,admin.,married,university.degree,cellular,wed,7,0,nonexistent,3,high,white-collar,mid,False,False,no
24,admin.,single,high.school,cellular,thu,2,0,nonexistent,5,mid,white-collar,mid,False,False,no
48,admin.,married,high.school,telephone,thu,1,0,nonexistent,2,mid,white-collar,mid,False,False,no
36,admin.,married,basic.9y,cellular,fri,1,0,nonexistent,1,low,white-collar,mid,False,False,no
70,retired,married,basic.4y,telephone,thu,1,0,nonexistent,20,low,retired,low,False,False,no
38,admin.,married,high.school,telephone,thu,1,0,nonexistent,20,mid,white-collar,mid,False,False,no
63,technician,married,professional.course,cellular,tue,1,0,nonexistent,5,mid,blue-collar,mid,False,False,yes
24,blue-collar,single,basic.9y,cellular,wed,1,0,nonexistent,1,low,blue-collar,mid,False,False,no
39,blue-collar,married,basic.9y,cellular,tue,2,0,nonexistent,4,low,blue-collar,mid,False,False,no
42,blue-collar,married,basic.9y,cellular,wed,10,0,nonexistent,2,low,blue-collar,mid,False,False,no
44,blue-collar,married,basic.6y,cellular,thu,2,0,nonexistent,4,low,blue-collar,mid,False,False,no
33,technician,married,professional.course,cellular,mon,3,0,nonexistent,1,mid,blue-collar,mid,False,False,no
37,services,married,basic.6y,cellular,fri,1,1,failure,11,low,blue-collar,mid,True,False,yes
54,technician,married,professional.course,telephone,mon,3,0,nonexistent,1,mid,blue-collar,mid,False,False,no
49,services,married,high.school,telephone,fri,3,0,nonexistent,0,mid,blue-collar,mid,False,False,no
35,admin.,married,university.degree,cellular,thu,1,2,failure,3,high,white-collar,mid,True,False,no
40,blue-collar,single,basic.9y,cellular,wed,3,0,nonexistent,1,low,blue-collar,mid,False,False,no
32,admin.,married,university.degree,cellular,mon,1,1,failure,2,high,white-collar,mid,True,False,yes
51,entrepreneur,divorced,university.degree,telephone,mon,2,0,nonexistent,1,high,entrepreneur,high,False,False,no
45,admin.,single,high.school,cellular,tue,10,0,nonexistent,0,mid,white-collar,mid,False,False,no
30,admin.,single,high.school,cellular,fri,1,0,nonexistent,1,mid,white-collar,mid,False,False,no
38,management,married,basic.9y,telephone,tue,1,0,nonexistent,17,low,white-collar,high,False,False,yes
31,entrepreneur,single,basic.6y,telephone,fri,3,0,nonexistent,0,low,entrepreneur,high,False,False,no
33,blue-collar,married,basic.6y,telephone,mon,5,0,nonexistent,11,low,blue-collar,mid,False,False,no
36,services,married,high.school,telephone,thu,10,0,nonexistent,10,mid,blue-collar,mid,False,False,no
34,blue-collar,married,basic.9y,telephone,mon,8,0,nonexistent,2,low,blue-collar,mid,False,False,no
35,technician,single,professional.course,cellular,wed,1,0,nonexistent,8,mid,blue-collar,mid,False,False,no
32,unemployed,single,university.degree,telephone,wed,2,1,failure,3,high,unemployed,low,True,False,yes
48,management,married,university.degree,cellular,wed,1,1,failure,5,high,white-collar,high,True,False,yes
34,blue-collar,married,basic.9y,cellular,wed,1,0,nonexistent,3,low,blue-collar,mid,False,False,no
60,self-employed,single,basic.9y,telephone,fri,5,0,nonexistent,0,low,entrepreneur,mid,False,False,no
38,technician,single,professional.course,telephone,fri,2,0,nonexistent,4,mid,blue-collar,mid,False,False,no
42,blue-collar,married,basic.6y,telephone,wed,7,0,nonexistent,4,low,blue-collar,mid,False,False,no
44,blue-collar,married,basic.4y,telephone,thu,2,0,nonexistent,1,low,blue-collar,mid,False,False,no
35,admin.,married,university.degree,cellular,fri,2,0,nonexistent,1,high,white-collar,mid,False,False,no
39,unemployed,married,basic.4y,cellular,thu,2,0,nonexistent,4,low,unemployed,low,False,False,no
30,services,married,high.school,cellular,wed,1,1,failure,6,mid,blue-collar,mid,True,False,no
40,blue-collar,married,basic.4y,telephone,wed,1,0,nonexistent,2,low,blue-collar,mid,False,False,no
60,retired,divorced,professional.course,cellular,tue,4,0,nonexistent,1,mid,retired,low,False,False,no
32,admin.,married,university.degree,telephone,mon,1,0,nonexistent,0,high,white-collar,mid,False,False,no
39,blue-collar,married,basic.9y,cellular,wed,1,0,nonexistent,7,low,blue-collar,mid,False,False,no
36,management,single,university.degree,cellular,wed,1,2,failure,1,high,white-collar,high,True,False,no
49,admin.,married,university.degree,cellular,mon,6,1,failure,7,high,white-collar,mid,True,False,no
41,housemaid,married,basic.6y,telephone,wed,1,0,nonexistent,1,low,blue-collar,mid,False,False,no
40,technician,married,professional.course,cellular,mon,6,0,nonexistent,4,mid,blue-collar,mid,False,False,no
42,services,married,high.school,telephone,fri,1,1,failure,1,mid,blue-collar,mid,True,False,no
42,admin.,married,university.degree,cellular,mon,1,0,nonexistent,1,high,white-collar,mid,False,False,no
32,admin.,single,university.degree,cellular,wed,1,0,nonexistent,3,high,white-collar,mid,False,False,no
36,technician,single,professional.course,cellular,wed,1,0,nonexistent,5,mid,blue-collar,mid,False,False,no
31,housemaid,married,basic.4y,telephone,wed,10,0,nonexistent,5,low,blue-collar,mid,False,False,no
27,admin.,married,high.school,cellular,mon,2,0,nonexistent,4,mid,white-collar,mid,False,False,no
46,services,married,basic.9y,cellular,wed,2,0,nonexistent,4,low,blue-collar,mid,False,False,no
60,entrepreneur,married,basic.4y,telephone,thu,3,0,nonexistent,1,low,entrepreneur,high,False,False,no
32,admin.,single,high.school,cellular,thu,3,0,nonexistent,2,mid,white-collar,mid,False,False,no
31,services,single,high.school,cellular,thu,2,0,nonexistent,1,mid,blue-collar,mid,False,False,no
54,retired,married,basic.4y,cellular,mon,1,0,nonexistent,2,low,retired,low,False,False,no
47,services,single,high.school,cellular,mon,3,0,nonexistent,4,mid,blue-collar,mid,False,False,no
45,technician,married,professional.course,cellular,wed,5,0,nonexistent,3,mid,blue-collar,mid,False,False,no
44,technician,divorced,basic.9y,telephone,tue,1,0,nonexistent,8,low,blue-collar,mid,False,False,no
34,services,married,high.school,telephone,thu,1,0,nonexistent,12,mid,blue-collar,mid,False,False,no
35,unemployed,married,basic.4y,cellular,mon,1,0,nonexistent,1,low,unemployed,low,False,False,no
34,entrepreneur,married,basic.6y,cellular,thu,2,1,failure,4,low,entrepreneur,high,True,False,no
30,admin.,single,high.school,cellular,fri,2,0,nonexistent,1,mid,white-collar,mid,False,False,no
48,entrepreneur,married,university.degree,cellular,thu,2,1,success,5,high,entrepreneur,high,True,True,yes
31,self-employed,divorced,university.degree,cellular,thu,1,0,nonexistent,4,high,entrepreneur,mid,False,False,no
47,blue-collar,married,basic.4y,telephone,wed,1,0,nonexistent,8,low,blue-collar,mid,False,False,no
35,services,married,high.school,cellular,wed,2,0,nonexistent,7,mid,blue-collar,mid,False,False,no
42,blue-collar,single,basic.6y,telephone,tue,1,0,nonexistent,2,low,blue-collar,mid,False,False,no
24,technician,single,professional.course,telephone,thu,3,0,nonexistent,3,mid,blue-collar,mid,False,False,no
42,blue-collar,single,basic.4y,telephone,wed,2,0,nonexistent,3,low,blue-collar,mid,False,False,no
55,retired,married,basic.9y,cellular,thu,8,0,nonexistent,1,low,retired,low,False,False,no
32,technician,married,basic.9y,cellular,wed,1,1,success,3,low,blue-collar,mid,True,True,yes
47,services,married,basic.9y,cellular,thu,2,0,nonexistent,5,low,blue-collar,mid,False,False,no
39,admin.,single,university.degree,cellular,wed,1,0,nonexistent,4,high,white-collar,mid,False,False,no
44,blue-collar,single,high.school,telephone,mon,2,0,nonexistent,3,mid,blue-collar,mid,False,False,no
55,blue-collar,married,basic.4y,cellular,fri,3,0,nonexistent,3,low,blue-collar,mid,False,False,no
33,admin.,married,university.degree,telephone,wed,1,1,success,4,high,white-collar,mid,True,True,yes
59,retired,married,university.degree,cellular,tue,1,0,nonexistent,3,high,retired,low,False,False,no
46,blue-collar,divorced,basic.6y,telephone,thu,1,0,nonexistent,4,low,blue-collar,mid,False,False,no
25,services,single,high.school,telephone,wed,1,0,nonexistent,2,mid,blue-collar,mid,False,False,no
37,blue-collar,married,basic.9y,telephone,thu,2,0,nonexistent,7,low,blue-collar,mid,False,False,no
51,blue-collar,married,basic.9y,telephone,mon,1,0,nonexistent,4,low,blue-collar,mid,False,False,no
42,admin.,single,university.degree,telephone,mon,1,0,nonexistent,3,high,white-collar,mid,False,False,no
56,blue-collar,married,basic.9y,telephone,wed,6,0,nonexistent,2,low,blue-collar,mid,False,False,no
38,admin.,single,university.degree,telephone,tue,1,0,nonexistent,1,high,white-collar,mid,False,False,no
48,admin.,married,high.school,telephone,tue,1,0,nonexistent,4,mid,white-collar,mid,False,False,no
40,admin.,single,high.school,cellular,mon,1,0,nonexistent,2,mid,white-collar,mid,False,False,yes
29,admin.,married,university.degree,cellular,wed,5,1,failure,2,high,white-collar,mid,True,False,no
46,blue-collar,married,university.degree,telephone,wed,4,0,nonexistent,2,high,blue-collar,mid,False,False,no
38,services,single,high.school,telephone,mon,3,0,nonexistent,1,mid,blue-collar,mid,False,False,no
37,blue-collar,married,basic.9y,telephone,mon,2,0,nonexistent,7,low,blue-collar,mid,False,False,no
58,management,married,basic.4y,cellular,wed,1,0,nonexistent,1,low,white-collar,high,False,False,no
57,technician,married,professional.course,cellular,mon,2,0,nonexistent,1,mid,blue-collar,mid,False,False,no
45,blue-collar,single,basic.4y,telephone,tue,1,0,nonexistent,4,low,blue-collar,mid,False,False,no
32,services,married,high.school,telephone,wed,2,0,nonexistent,2,mid,blue-collar,mid,False,False,no
42,management,single,university.degree,cellular,mon,1,0,nonexistent,2,high,white-collar,high,False,False,yes
36,management,married,university.degree,cellular,tue,2,0,nonexistent,8,high,white-collar,high,False,False,no
30,services,married,high.school,telephone,wed,1,0,nonexistent,1,mid,blue-collar,mid,False,False,no
70,housemaid,divorced,basic.4y,cellular,tue,6,0,nonexistent,2,low,blue-collar,mid,False,False,yes
29,blue-collar,married,basic.9y,cellular,mon,3,0,nonexistent,6,low,blue-collar,mid,False,False,no
27,admin.,single,university.degree,cellular,wed,3,0,nonexistent,2,high,white-collar,mid,False,False,no
40,services,married,high.school,cellular,mon,3,1,failure,6,mid,blue-collar,mid,True,False,no
38,blue-collar,married,basic.9y,telephone,wed,3,0,nonexistent,3,low,blue-collar,mid,False,False,no
31,blue-collar,married,basic.4y,cellular,wed,1,0,nonexistent,3,low,blue-collar,mid,False,False,no
44,management,married,university.degree,telephone,wed,2,0,nonexistent,3,high,white-collar,high,False,False,no
39,admin.,married,high.school,telephone,tue,4,0,nonexistent,0,mid,white-collar,mid,False,False,no
35,admin.,married,high.school,cellular,thu,1,0,nonexistent,3,mid,white-collar,mid,False,False,no
36,entrepreneur,married,high.school,cellular,mon,2,0,nonexistent,1,mid,entrepreneur,high,False,False,no
70,retired,divorced,basic.4y,cellular,mon,2,1,failure,7,low,retired,low,True,False,yes
52,admin.,married,university.degree,cellular,tue,1,2,success,4,high,white-collar,mid,True,True,yes
33,admin.,married,professional.course,telephone,fri,2,0,nonexistent,4,mid,white-collar,mid,False,False,no
29,services,divorced,high.school,telephone,tue,3,0,nonexistent,1,mid,blue-collar,mid,False,False,no
43,technician,single,professional.course,telephone,tue,1,0,nonexistent,6,mid,blue-collar,mid,False,False,no
44,blue-collar,married,basic.4y,cellular,mon,1,1,failure,5,low,blue-collar,mid,True,False,no
26,unemployed,single,professional.course,telephone,thu,7,0,nonexistent,0,mid,unemployed,low,False,False,no
33,admin.,married,university.degree,cellular,tue,5,0,nonexistent,3,high,white-collar,mid,False,False,no
31,admin.,married,university.degree,telephone,fri,1,0,nonexistent,4,high,white-collar,mid,False,False,no
56,retired,married,basic.6y,telephone,wed,1,0,nonexistent,2,low,retired,low,False,False,no
44,services,married,high.school,telephone,mon,1,0,nonexistent,7,mid,blue-collar,mid,False,False,no
